movie_id;recom
9748;"['Inauguration of the Pleasure Dome', ""There's No Place Like Utopia"", 'Private Resort', 'Quarantine 2: Terminal', 'Liliom']"
376581;['Amateur', 'The Amateur', 'The Amateur', 'Night #1', 'Amateur Porn Star Killer']
6476;['High Noon', 'High Noon', 'From Dusk Till Dawn', 'Three', 'Three']
8272;['Savages', 'Savages', 'The V.I.P.s', 'The U', 'The We and the I']
29122;"[""Love's Everlasting Courage"", 'Everlasting Moments', 'Tuck Everlasting', 'One Piece Film Z', 'My Piece of the Pie']"
41602;"['Charlie', ""Charlie's Angels"", 'Goodbye Charlie', 'Being Charlie', ""Charlie's Farm""]"
400;"[""When You're in Love"", ""When You're Strange"", ""Clap, You're Dead"", 'What Will You Do When You Catch Me?', ""You're Not You""]"
98554;['Serving Sara', 'Two Comrades Were Serving', 'Life', 'Life', 'Life']
324269;['Grace', 'Grace', 'Savage Grace', 'Amazing Grace', 'State of Grace']
106394;['The Fall of the House of Usher', 'The Fall of the House of Usher', 'The House of Usher', 'House of Usher', 'House of D']
70706;['Very Young Girls', 'Girls! Girls! Girls!', 'Good Men, Good Women', 'A Good Man', 'Dead Girls']
10331;['Night of the Living Dead', 'Night Of The Living Dead 3D', 'Dead of Night', 'Paris by Night of the Living Dead', 'The Living and the Dead']
46326;['Shadows', 'Port of Call', 'Port of Call', 'Port of New York', 'Shadows of the Dead']
8276;"['So Long, Stooge', ""Frankie Boyle: Hurt Like You've Never Been Loved"", ""You've Got Mail"", 'The Loved One', 'You Are So Beautiful']"
373922;['Three', 'Three', 'Three Days', 'Three Way', 'Three Brothers']
44588;"['Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia"", 'Private Resort', 'Quarantine 2: Terminal']"
259018;"['Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia"", 'Private Resort', 'Quarantine 2: Terminal']"
73545;"['Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia"", 'Private Resort', 'Quarantine 2: Terminal']"
254479;['Elephant', 'Elephant', 'The Elephant Man', 'White Elephant', 'Elephant White']
92193;"['Shiva', 'Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia"", 'Private Resort']"
179847;['First Love', 'First Love', 'First Love', 'Goodbye First Love', 'Love in First Class']
80142;['Betty', 'Betty Blue', 'Nurse Betty', 'Sleeping Beauty', 'Sleeping Beauty']
73515;"['Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia"", 'Private Resort', 'Quarantine 2: Terminal']"
257116;"['The Slingshot', 'Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia"", 'Private Resort']"
38939;['Tales from the Crypt: Demon Knight', 'Tales From The Dark 2', 'Tales from the Hood', 'Tales from the Crapper', 'Tales From the Script']
96393;['Found', 'Alice', 'Alice', 'Alice', 'Alice']
21734;['Doubt', 'Shadow', 'Shadow', 'Shadow', 'Merchants of Doubt']
67556;['The V.I.P.s', 'The U', 'The We and the I', 'The World, the Flesh and the Devil', 'The Good, The Bad, The Weird']
87504;['Moscow on the Hudson', 'Hudson Hawk', 'In the Park', 'Jekyll & Hyde', 'Dog Park']
132641;"['A Good Wife', 'Sea Wife', 'Dream Wife', ""That Night's Wife"", 'The Office Wife']"
9551;['Movie Movie', 'Little Dieter Needs to Fly', 'The Last Movie', 'A Love Movie', 'The Best Movie']
80287;['Cop', 'Rent-a-Kid', 'Rent-a-Cat', 'Family For Rent', 'Bride for Rent']
27698;"['Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia"", 'Private Resort', 'Quarantine 2: Terminal']"
84422;['Don', 'Open House', 'Open City', 'Open Road', 'The Open Road']
249397;['I Am a Nymphomaniac', 'Diary of a Nymphomaniac', 'Kill Bill: Vol. 2', 'Guardians of the Galaxy Vol. 2', 'The Yakuza Papers, Vol. 3: Proxy War']
44069;['The Woman', 'What Became of Us', 'I, a Woman', 'The Day', '$5 a Day']
76406;['Ga-ga: Glory to the Heroes', 'Tokyo!', 'Tokyo Story', 'Tokyo Girl', 'Tokyo Family']
14981;['Welcome to L.A.', 'Welcome', 'Welcome', 'Welcome to the North', 'Welcome to the Jungle']
26574;"['Dudes & Dragons', 'Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia"", 'Private Resort']"
76180;['Star Wars', 'Plastic Galaxy: The Story of Star Wars Toys', 'Rogue One: A Star Wars Story', 'Empire', 'Trilogy of Terror II']
42822;['Sing', 'Sing', 'Angels Sing', 'Sing a Song of Sex', 'Something to Sing About']
18153;['Steal This Film', 'Steal This Film II', 'Steal Big Steal Little', 'The Big Steal', 'The Big Steal']
84572;['Underground', 'Underground', 'Underground', 'Mars', 'Mars']
11978;['Made of Honor', 'Code of Honor', 'Your Honor', 'Love and Honor', 'Secret Honor']
101024;['I Love Hong Kong', 'Hollywood Hong Kong', 'The Man from Hong Kong', 'The Road to Hong Kong', 'Made in Hong Kong']
37998;['Freeze Frame', 'Batman & Mr. Freeze: SubZero', 'The Land Before Time VIII: The Big Freeze', 'Kiss Me, Kill Me', 'Love Me']
19316;['Saving Face', 'The Face', 'Face to Face', 'Face to Face', 'Saving Christmas']
442750;"[""I'm for the Hippopotamus"", 'The V.I.P.s', 'The U', 'The We and the I', 'The World, the Flesh and the Devil']"
78163;"['Night School', ""School's out"", 'School Of Life', 'Summer School', 'Summer School']"
148784;['Devil Dog: The Hound of Hell', 'Dog', 'The Dog', 'Dog Eat Dog', 'Dog Eat Dog']
9543;['The Riddle of the Sands', 'The Prince', 'Prince of the City', 'Sands Of Oblivion', 'Prince']
72334;"['Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia"", 'Private Resort', 'Quarantine 2: Terminal']"
63327;['The Last Valley', 'The Dark Valley', 'Valley Girl', 'Valley of Love', 'Death Valley']
12700;['The Exorcist', 'Exorcist: The Beginning', 'Exorcist II: The Heretic', 'To the Sea!', 'To Get to Heaven First You Have to Die']
125263;['The Broken', 'Broken City', 'Broken Sky', 'Broken Hill', 'Broken Kingdom']
114044;"['Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia"", 'Private Resort', 'Quarantine 2: Terminal']"
357799;['Princess', 'Presenting Lily Mars', 'A Little Princess', 'A Little Princess', 'The Little Princess']
70863;['Fury', 'Fury', 'Drowning Ghost', 'The Drowning Pool', 'Drowning Mona']
14459;['Storm Warning', 'Storm', 'Without Warning', 'Without Warning', 'Warning Shadows']
212899;['The Son', 'The Son', 'Daughter... Father... Daughter', 'The New Daughter', 'First Daughter']
65873;['The N Word', 'The Last Word', 'The Last Word', 'The Other F Word', 'The Hard Word']
9954;['The Covenant', 'Alien: Covenant', 'A Covenant with Death', 'The Holcroft Covenant', 'The V.I.P.s']
223932;"['Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia"", 'Private Resort', 'Quarantine 2: Terminal']"
87516;"['Oldboy', 'Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia"", 'Private Resort']"
128298;['Chicago', 'The Chicago 8', 'Chicago Boys', 'In Old Chicago', 'Chicago Overcoat']
15080;"['Yesterday', 'Born Yesterday', 'Born Yesterday', ""Yesterday's Enemy"", 'Road to Yesterday']"
405325;"['Death Note', ""Perkins' 14"", 'The Take', 'The Take', 'The Take']"
11209;['The Alamo', 'The Man from the Alamo', 'Alamo Bay', 'Last Night At The Alamo', 'The Road to Fort Alamo']
65615;['The Innocents', 'The Innocents', 'The Holy Innocents', 'The Savage Innocents', 'Slaughter of the Innocents']
3692;['Secret Agent', 'Agent F.O.X.', 'Super', 'Super 8', 'Agent for H.A.R.M.']
64156;['Spring', 'Spring', 'New York Subway', 'Autumn Spring', 'Spring Fever']
183218;['Safe', 'Safe House', 'The War at Home', 'Home at Seven', 'Home']
118632;['Lethal Ninja', 'Lethal Weapon 4', 'Lethal Weapon 2', 'Lethal Weapon 3', 'Lethal Weapon']
61672;"['Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia"", 'Private Resort', 'Quarantine 2: Terminal']"
51786;['Kim', 'Possible Worlds', 'Possible Loves', 'In Time', 'Back in Time']
24621;['Tio Papi', 'Chasing Christmas', 'Chasing Great', 'Chasing the Devil', 'Chasing Ice']
56934;['The Wind', 'The Bride', 'The Bride', 'Wind', 'A Tale of the Wind']
146380;['Jack', 'Jack', 'Jack O', 'Jack', 'The Legend I']
269518;['In the City of Sylvia', 'Sylvia', 'Sylvia', 'In The City', 'Sylvia and the Ghost']
3107;['Monsters', 'The Monsters', 'Destroy Yourselves', 'Little Monsters', 'Little Monsters']
42501;['Heart', 'The Heart of the Game', 'Heart of the Dragon', 'Heart of the Country', 'Heart of a Dog']
10830;"['Matilda', 'Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia"", 'Private Resort']"
63224;['The Truth About Love', 'The Truth About Charlie', 'The Truth', 'Truth', 'Truth']
69638;"['Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia"", 'Private Resort', 'Quarantine 2: Terminal']"
41513;['The Smurfs', 'The V.I.P.s', 'The U', 'The We and the I', 'The World, the Flesh and the Devil']
30149;"['Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia"", 'Private Resort', 'Quarantine 2: Terminal']"
164288;['Fearless', 'The Triplets of Belleville', 'Tarzan the Fearless', 'The Fearless Freaks', 'Fearless Hyena']
113294;['Girls! Girls! Girls!', 'Fast Life', 'Fast Girl', 'Go Fast', 'Fast Five']
41834;['Hope', 'Days of Hope', 'Days of Hope', 'The Journey', 'The Journey']
48737;['The Conspiracy', 'The Code Conspiracy', 'Shadow Conspiracy', 'Fire Maidens of Outer Space', 'A Conspiracy of Faith']
345519;['The Day Silence Died', 'The Day', 'I Woke Up Early The Day I Died', 'He Never Died', '$5 a Day']
330348;['The Wait', 'Let the Women Wait!', 'Heaven Can Wait', 'Vengeance Can Wait', 'Wait Until Dark']
364089;['Anthony Jeselnik: Caligula', 'Anthony Adverse', 'The Thoughts That Once We Had', 'The Temptation of St. Anthony', 'Daniel Tosh: Happy Thoughts']
40683;['The Pacific', 'Hotel Pacific', 'Union Pacific', 'Pacific Heights', 'Pacific Rim']
85910;['The Rolling Stones: Stones in Exile', 'The Rolling Stones - Havana Moon', 'The Rolling Stones: Cocksucker Blues', 'The Rolling Stones Rock and Roll Circus', 'Together']
2043;['Along Came Jones', 'Along Came a Nanny', 'Along Came Polly', 'Spider', 'Spider-Man']
3556;['Mad Dog Time', 'The Mad Dog Killer', 'Mad Dog and Glory', 'Dog', 'The Dog']
270303;"['Man Follows Birds', 'Sunshine Follows Rain', 'It', 'Where Angels Go, Trouble Follows', ""It's A Bird, It's A Plane, It's Superman!""]"
52270;['Mrs Brown', 'The Road to Brown', 'Brown Sugar', 'A Charlie Brown Christmas', 'Big Brown Eyes']
31282;"['I Accuse!', 'I Accuse', ""J'accuse!"", 'Meet the Parents', ""Rembrandt's J'Accuse...!""]"
24626;['Dance, Girl, Dance', 'Dance, Fools, Dance', 'Red Dawn', 'Dawn of the Dead', 'Dawn of the Dead']
35030;['The One', 'The One', 'One A.M.', 'Young Love', 'One on One']
69550;"['Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia"", 'Private Resort', 'Quarantine 2: Terminal']"
126331;['The Invisible', 'The Invisible Man', 'The Invisible Man', 'The Wild Ones', 'The Only Ones']
114284;['Praying With Lior', 'Love and Anger', 'Day of Anger', 'Anger Management', 'The Upside of Anger']
56338;"['Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia"", 'Private Resort', 'Quarantine 2: Terminal']"
200311;['Much Ado About Nothing', 'Much Ado About Nothing', 'Something to Talk About', 'Something About Amelia', 'Something to Sing About']
301875;"['Patton Oswalt: Tragedy Plus Comedy Equals Time', 'Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia"", 'Private Resort']"
345909;['Wolves', 'War Wolves', 'Among Wolves', 'Wolves In The Snow', 'The Company of Wolves']
16305;"[""Sullivan's Banks"", ""Gulliver's Travels"", ""Gulliver's Travels"", ""Gulliver's Travels"", ""Gulliver's Travels""]"
273599;['The Theory of Everything', 'The Theory of Everything', 'Chaos Theory', '@Suicide Room', 'Suicide Club']
200016;['You and I', 'The King and I', 'My Man and I', 'Pride and Prejudice and Zombies', 'The Long and the Short and the Tall']
97211;['Dreams', 'In Dreams', 'Dreams of a Life', 'Bad Dreams', 'Deadly Dreams']
63311;['Skin, Skin', 'Skin', 'In Her Skin', 'In Their Skin', 'The House I Live In']
89992;"['Blood Curse', 'Curse of the Wolf', ""The Mummy's Curse"", 'Curse of the Ring', 'The Amityville Curse']"
19610;['A Star Is Born', 'A Star Is Born', 'A Song Is Born', 'Star!', 'Star']
37204;['Magic', 'Magic Magic', 'Summer of 8', 'Black Magic', 'Black Magic']
17306;['Spiders', 'Spiders', 'Kingdom of the Spiders', 'Camel Spiders', 'On the Ice']
53010;"['Ma Ma', ""C'est la vie"", 'Chance', 'La Vie en Rose', 'La vie est à nous']"
273807;['Exit', 'Exit', 'Exit', 'No Exit', 'Exit to Hell']
20324;['The Importance of Being Earnest', 'The Time Being', 'Being in the World', 'Days of Being Wild', 'Being Charlie']
13888;['The Blue Lagoon', 'Blue Lagoon: The Awakening', 'The Return', 'The Return', 'Return to Life']
285953;"['The Time of Your Life', 'The First Day of the Rest of Your Life', ""It's Not the Time of My Life"", 'Here Is Your Life', 'Fight for Your Life']"
71825;['Mistress', 'The Mistress', 'My Mistress', 'The Last Mistress', 'The Good Mistress']
9904;['Wild', 'Wild Wild West', 'Wild, Wild Planet', 'The Wild Life', 'The Wild One']
39964;['Lost & Found', 'Lost and Found', 'Found', 'Paradise Found', 'Found in Time']
15361;['Shanghai', 'Shanghai', 'The Kiss', 'The Kiss', 'The Kiss']
261192;['Hillside Cannibals', 'The Age of Love', 'Age Of Kill', 'Age of Tomorrow', 'Children of the Age']
18281;['Side Street Story', 'East Side, West Side', 'Wild Side', 'The American Side', 'The Other Side']
302323;['Romance in Manhattan', 'Manhattan', 'Romance', 'Romance', 'Romance']
25610;['The V.I.P.s', 'The U', 'The We and the I', 'The World, the Flesh and the Devil', 'The Good, The Bad, The Weird']
38688;"['The Flying Dutchman', 'Dutchman', 'Pandora', 'Flying', ""Pandora's Box""]"
26182;"['The Store', ""Who's Minding the Store?"", 'The Big Night', 'Jerrod Carmichael: Love at the Store', 'The Big House']"
109161;['The Squeeze', 'Squeeze Play', 'Puerto Vallarta Squeeze', 'The V.I.P.s', 'The U']
41472;['Flower and Snake 5: Rope Magic', 'Flower Girl', 'Green Snake', 'Snake Eyes', 'The Snake Brothers']
92705;['Between Heaven and Hell', 'Miss Sweden', 'Heaven', 'Hell', 'Hell']
30121;['The Frozen', 'Dreams', 'Dreams', 'Summer Wishes, Winter Dreams', 'The Frozen Dead']
99650;"['Skyscraper', 'Skyscraper Souls', 'Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia""]"
74681;['Made', 'A High Wind in Jamaica', 'Jamaica Inn', 'O.J.: Made in America', 'Made in Mexico']
13352;"['The Muppet Movie', 'A Very Merry Mix-Up', ""Disney's Very Merry Christmas Sing Along Songs"", 'A Very Murray Christmas', ""A Merry Friggin' Christmas""]"
98065;['The Walk', 'Walk All Over Me', '$5 a Day', 'Girl 6', 'Girl']
66956;['Love & Friendship', 'Special', 'The Color of Friendship', 'Maria Bamford: The Special Special Special!', 'When Friendship Kills']
63067;"['My Best Friend', 'My Best Friend', ""My Best Friend's Girl"", ""My Best Friend's Wedding"", ""My Best Friend's Birthday""]"
154140;['T-Men', 'X-Men', 'G-Men', 'The Men', 'Men in Black 3']
41518;"['Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia"", 'Private Resort', 'Quarantine 2: Terminal']"
81116;['Big Eyes', 'Mrs Brown', 'Dark Eyes', 'The Road to Brown', 'Brown Sugar']
234377;['Cop', 'Corn Island', 'Children of the Corn', 'The Corn Is Green', 'Bon Cop Bad Cop']
10086;['Love Bites', 'Reality Bites', 'Dog', 'The Dog', 'Hound-Dog Man']
31432;['The Four Horsemen of the Apocalypse', 'Four of the Apocalypse', 'Four Horsemen', 'The Horsemen', 'Horsemen']
211505;"['Dabbe', 'Bir Avuç Deniz', 'Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia""]"
97394;['7 Boxes', 'Stanley', 'Kubrick Remembered', 'Colour Me Kubrick', 'Stanley and Livingstone']
13335;['A Very Harold & Kumar Christmas', 'Harold & Kumar Go to White Castle', 'The Bay', 'Escape', 'Escape']
242090;['One Love', 'The One', 'The One', 'One A.M.', 'One on One']
58492;['Sold', 'The Greatest Story Ever Told', 'Raiders!: The Story of the Greatest Fan Film Ever Made', 'Hell Is Sold Out', 'Movie Movie']
25975;"['Date with Love', ""My Date with the President's Daughter"", 'Date With an Angel', 'A Date with Judy', 'Date Night']"
56832;"['Gantz: Perfect Answer', 'Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia"", 'Private Resort']"
43378;['Back in the Saddle', 'Tall in the Saddle', 'The Man', 'The Man', 'The Man']
328589;['The Van', 'The Lady', 'The Green Van', 'The Lady in Red', 'Lady in the Lake']
86120;['Fighting', 'A Fighting Man', 'The Lady', 'Die Fighting', 'Fighting Back']
64197;"['Pets', 'Travelling Salesman', 'The Travelling Players', 'The Secret Life of Pets', ""Louis Theroux: America's Most Dangerous Pets""]"
11422;['The Battle of Midway', 'Midway to Heaven', 'Moving Midway', 'Seasons of the Year', 'Inauguration of the Pleasure Dome']
2360;['Saving Grace B. Jones', 'Grace', 'Grace', 'Saving Christmas', 'For Grace']
216546;"['Redneck Zombies', 'Belizaire the Cajun', 'Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia""]"
32480;['Marquis', 'Marquis de Sade: Justine', 'Night of the Day of the Dawn of the Son of the Bride Part 2: In Shocking 2-D', 'The V.I.P.s', 'The U']
278388;['The Iceman', 'The Iceman Cometh', 'The Iceman: Confessions of a Mafia Hitman', 'The Iceman Tapes: Conversations with a Killer', 'The V.I.P.s']
20108;"['Au Pair', 'The Tribulations of Balthazar Kober', 'Au Pair II', 'Au Pair Girls', ""L'oeuvre au noir""]"
148432;['Pekka ja Pätkä puistotäteinä', 'Puolin ja toisin', 'Ja, Ik Wil!', 'Kulkuri ja joutsen', 'Pekko ja Unissakävelijä']
53898;['Safe', 'Safe House', 'Safe Passage', 'Safe at Home!', 'Safe Harbor']
40119;['The Drop', 'The Last Drop', 'Drop Zone', 'The Drop Box', 'Drop Dead Sexy']
49813;['Curly Sue', 'Peggy Sue Got Married', 'Rita, Sue and Bob Too', 'Seasons of the Year', 'Inauguration of the Pleasure Dome']
187516;['Wild Horses', 'Horses of God', 'Broken Horses', 'Of Horses and Men', 'Window Horses']
61430;['The Affair', 'Eskil & Trinidad', 'Love Affair', 'Love Affair', 'Affair in Havana']
143005;"['Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia"", 'Private Resort', 'Quarantine 2: Terminal']"
75140;"[""Sharpe's Battle"", ""Sharpe's Revenge"", ""Sharpe's Mission"", ""Sharpe's Company"", ""Sharpe's Sword""]"
102222;"['The Kid', 'The Kid', 'Kid', 'The New Kid', ""Kid's Story""]"
157050;['Anthony Jeselnik: Thoughts and Prayers', 'Caligula and Messalina', 'Anthony Adverse', 'The Temptation of St. Anthony', 'Amar Akbar Anthony']
46717;"['Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia"", 'Private Resort', 'Quarantine 2: Terminal']"
84085;"['The Pied Piper', 'The Piper', 'Piper', ""Tom, Tom, the Piper's Son"", 'The V.I.P.s']"
1723;['The Front', 'The Water Front', 'The Front Line', 'The Invisible Front', 'The Front Page']
15624;"['Conversations with God', 'Conversations with Mother', ""Other Men's Women"", 'Conversations with My Gardener', 'The Other']"
135686;"['Headhunter', 'Sister', 'Sister My Sister', ""Your Sister's Sister"", 'The White Sister']"
9039;['Trapped in Paradise', 'Euro Trapped', 'Trapped in a Purple Haze', 'JLA Adventures: Trapped in Time', 'Trapped in the Closet: Chapters 1-12']
20036;['Honeymoon', 'Honeymoon', 'Honeymoon', 'The Prince', 'Prince']
24554;['The Land Before Time', 'The Land Before Time III: The Time of the Great Giving', 'The Land Before Time II: The Great Valley Adventure', 'The Land Before Time V: The Mysterious Island', 'The Land Before Time VIII: The Big Freeze']
34658;['The Odd Couple II', 'A Married Couple', 'The Model Couple', 'Odd Man Out', 'Couple in a Hole']
103199;"['Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia"", 'Private Resort', 'Quarantine 2: Terminal']"
92233;['Above Suspicion', 'Investigation of a Citizen Above Suspicion', 'Forbidden', 'Forbidden', 'Under Suspicion']
222339;['Warriors', 'Warriors Two', 'Space Warriors', 'The Four Warriors', 'Battle of the Warriors']
17111;"['Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia"", 'Private Resort', 'Quarantine 2: Terminal']"
43795;['Love Serenade', 'Will Penny', 'Broadway Serenade', 'The 3 Penny Opera', 'Sun Valley Serenade']
50926;['The Great Man', 'The Great War', 'The Great King', 'The Great Escape', 'The Great Beauty']
350060;"['Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia"", 'Private Resort', 'Quarantine 2: Terminal']"
2012;['Silent Movie', 'Silent House', 'The Silent World', 'The Silent House', 'Silent Fall']
174162;['This Is Our Time', 'Office Romance. Our time', 'Time After Time', 'Our Town', 'Our Town']
366564;"[""C'est la vie"", 'La vie est à nous', 'Robert Mitchum Est Mort', ""C'est La Vie, Mon Cheri"", ""La révolution n'est pas un dîner de gala""]"
72821;"['Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia"", 'Private Resort', 'Quarantine 2: Terminal']"
253065;"['Gangsta Granny', ""Granny's Dancing on the Table"", ""Granny O'Grimm's Sleeping Beauty"", 'Miss Zombie', 'Miss Lovely']"
12796;"['Belle and Sebastian', ""Sebastian's Voodoo"", 'Guns for San Sebastian', 'The Adventures of Sebastian Cole', ""Sebastian Maniscalco: What's Wrong with People?""]"
12548;"['Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia"", 'Private Resort', 'Quarantine 2: Terminal']"
18901;['The Grand', 'Paris à tout prix', 'The Grand Seduction', 'Grand Hotel', 'The Grand Duel']
294826;['Time Runner', 'Blade Runner', 'The Indian Runner', 'The Maze Runner', 'The Kite Runner']
26655;"['Like Mike', ""Mike's Murder"", 'Magic Mike', 'Like Father, Like Son', 'Like Father, Like Son']"
36090;"['Emperor', 'Tomato Red', 'For the Emperor', 'The Last Emperor', ""The Emperor's Club""]"
50754;['Plus one', 'Seven', 'Seven Times Seven', 'Three Plus Two', 'Twelve Plus One']
119450;['Planet of the Apes', 'Planet of the Apes', 'Rise of the Planet of the Apes', 'War for the Planet of the Apes', 'Beneath the Planet of the Apes']
138217;"['Citizen Koch', 'Koch Brothers Exposed', 'Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia""]"
118946;['Shadow', 'Shadow', 'Shadow', 'Out of the Past', 'Those People']
96750;['Civilization', 'Crisis', 'Crisis', 'The Decline of Western Civilization', 'O-Bi, O-Ba: The End of Civilization']
46623;"['Ambush at Cimarron Pass', 'Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia"", 'Private Resort']"
71002;"['Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia"", 'Private Resort', 'Quarantine 2: Terminal']"
285400;['Barbie and the Rockers: Out Of This World', 'Out of Love', 'The World', 'Out of Life', 'Out of Time']
20794;"['Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia"", 'Private Resort', 'Quarantine 2: Terminal']"
929;"['Godzilla', ""Godzilla's Revenge"", 'Son of Godzilla', 'Godzilla: Tokyo S.O.S.', 'Shin Godzilla']"
31175;"['Kitchen', 'The Kitchen', ""Love's Kitchen"", ""Hell's Kitchen"", 'Kitchen Party']"
35080;['The Black Cat', 'The Black Cat', 'Cat Girl', 'Cat City', 'Bad Cat']
39767;['Getting Out', 'Getting Home', 'Getting Lucky', 'Getting It On', 'Any Wednesday']
14891;['Dirty Movie', 'The Children of Sanchez', 'Dirty', 'Dirty Love', 'Movie Movie']
26791;['Brigham Young', 'The City', 'In The City', 'City Girl', 'Little City']
309245;['Mistress', 'Mistress', 'The Mistress', 'My Mistress', 'America']
28148;['Ninja', 'Ninja 1', 'Ninja 2', 'III', 'Ninja Death']
52856;['Heroes', 'The Blood of Heroes', 'Call of Heroes', 'Age of Heroes', 'Heroes Wanted']
37646;['Seven Sinners', 'Carnival of Sinners', 'Sinners and Saints', 'Winners & Sinners', 'The Garden of Sinners: Future Gospel']
141614;['Big Trouble', 'Big Trouble', 'Big Trouble in Little China', 'Trouble', 'Little Big Man']
18387;['A Wednesday!', 'Any Wednesday', 'Ash Wednesday', 'Big Night', 'Big Time']
41324;['The Untold Story', 'The Untold', 'Marilyn: The Untold Story', 'Great Escape: The Untold Story', 'Dracula Untold']
56385;['Identity', 'True', 'The Bourne Identity', 'The Bourne Identity', 'True Love']
101297;['World of Tomorrow', 'Tomorrow', 'The World', 'Sky Captain and the World of Tomorrow', 'Tomorrow Night']
42142;['You and I', 'The King and I', 'My Man and I', 'Pride and Prejudice and Zombies', 'The Long and the Short and the Tall']
89659;"['Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia"", 'Private Resort', 'Quarantine 2: Terminal']"
86082;['Why We Fight: The Battle of China', 'Why We Fight: The Battle of Russia', 'Why We Fight: War Comes to America', 'Strike', 'Why']
46785;['The Red Balloon', 'The Yellow Balloon', 'Balloon Farm', 'Five Weeks in a Balloon', 'White, White Storks']
72545;['The Mysterious Island', 'Mysterious Island', 'The Mysterious X', 'The Land Before Time V: The Mysterious Island', 'The Journey']
172721;"['End of the World', ""At World's End"", 'A Home at the End of the World', 'Until the End of the World', ""It's Only the End of the World""]"
40213;"['The Gate', 'Holiday Inn', 'Flying Swords of Dragon Gate', 'Inn of Evil', ""Devil's Gate""]"
72886;['The Journey', 'The Journey', 'The Journey', 'The Journey', 'The Journey']
45752;"['Scooby-Doo', 'Big Top Scooby-Doo!', ""Scooby-Doo! and the Witch's Ghost"", 'Scooby-Doo on Zombie Island', 'Scooby-Doo! The Mystery Begins']"
253899;['The Zone', 'The Dead Zone', 'The Dead Zone', 'The War Zone', 'Zone of the Dead']
13365;['Ladder 49', 'Up', 'Up!', 'Bill Cosby: 49', 'Man Up']
12201;['Edge of Darkness', 'Darkness on the Edge of Town', 'Edge', 'Darkness', 'Darkness']
96594;['Een Monument voor een Gorilla', 'Kill Me Later', '28 Days Later', 'Shoot First, Die Later', '28 Weeks Later']
19323;['Superman', 'Superman', 'Superman II', 'Superman III', 'Superman Returns']
87339;['The Guard', 'Underground', 'Underground', 'Underground', 'On Guard']
85032;"['Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia"", 'Private Resort', 'Quarantine 2: Terminal']"
465;['36', 'Junior', 'Junior', 'Junior', 'Life-Size']
72790;['Ride', 'The Ride', 'March or Die', 'R.O.D - Read or Die', 'Live Free or Die']
42862;"[""It's Alive"", ""It's Alive"", ""It's Alive III: Island of the Alive"", 'Alive', 'Alive']"
298093;['Poker King', 'The Poker House', 'Poker Alice', 'The Poker Club', 'Poker In Bed']
